ID,TipoConstrução,Zoneamento,FrenteLote,AreaLote,Rua,ConfigLote,Vizinhanca,TipoImovel,EstiloCasa,QualidadeGeral,CondicaoGeral,AnoConstrucao,AnoReforma,QualidadeExterior,CondicaoExterior,Fundacao,QualiPorao,CondiPorao,AreaTotalPorao,AreaHabitavel,NumeroQuarto,NumeroCozinha,TotalComodos,NumeroVagas,AreaVagas,AnoVenda,PrecoVenda
419,50,Residencial_Baixa,60.0,8160,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um e Meio Andar Finalizado,5,6,1940,1950,Media,Media,Tijolos e Pedra,Media,Media,756.0,1134,3,1,7,1.0,240.0,2007,126000.0
420,20,Residencial_Baixa,65.0,8450,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,6,1968,1968,Media,Media,Blocos de Concreto,Media,Media,1056.0,1056,3,1,6,1.0,304.0,2010,142000.0
421,90,Residencial_Media,78.0,7060,Pavimentada,Interno,Mitchel,Duplex,Foyer Dividido,7,5,1997,1998,Media,Boa,Concreto Vazado,Boa,Boa,1344.0,1344,2,2,8,4.0,784.0,2008,206300.0
422,20,Residencial_Baixa,,16635,Pavimentada,Frente Dupla,NWAmes,Casa Unifamiliar,Um Andar,6,7,1977,2000,Boa,Media,Blocos de Concreto,Boa,Media,1602.0,1602,3,1,8,2.0,529.0,2009,215000.0
423,20,Residencial_Baixa,100.0,21750,Pavimentada,Interno,Mitchel,Casa Unifamiliar,Um Andar,5,5,1954,1954,Media,Media,Blocos de Concreto,Media,Media,988.0,988,2,1,4,2.0,520.0,2008,113000.0
424,60,Residencial_Baixa,80.0,9200,Pavimentada,Interno,NoRidge,Casa Unifamiliar,Dois Andar,8,5,1998,1998,Boa,Media,Concreto Vazado,Boa,Media,1470.0,2630,4,1,8,3.0,696.0,2008,315000.0
425,20,Residencial_Baixa,72.0,9000,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,6,5,1956,1956,Media,Media,Blocos de Concreto,Boa,Media,1196.0,1196,2,1,6,1.0,297.0,2008,139000.0
426,60,Residencial_Media,60.0,3378,Pavimentada,Interno,OldTown,Casa Unifamiliar,Dois Andar,7,8,1946,1992,Media,Boa,Blocos de Concreto,Media,Media,651.0,1389,3,1,6,1.0,240.0,2009,135000.0
427,80,Residencial_Baixa,,12800,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Nivel Dividido,7,5,1989,1989,Boa,Media,Concreto Vazado,Boa,Media,1518.0,1644,2,1,5,2.0,569.0,2009,275000.0
428,20,Residencial_Baixa,77.0,8593,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,4,6,1957,1957,Media,Media,Blocos de Concreto,Media,Media,907.0,907,3,1,5,1.0,352.0,2008,109008.0
429,20,Residencial_Baixa,64.0,6762,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,7,5,2007,2007,Boa,Media,Concreto Vazado,Boa,Media,1208.0,1208,2,1,6,2.0,628.0,2007,195400.0
430,20,Residencial_Baixa,130.0,11457,Pavimentada,Esquina,Timber,Casa Unifamiliar,Um Andar,6,5,1988,1988,Media,Media,Blocos de Concreto,Boa,Media,1392.0,1412,3,1,6,2.0,576.0,2009,175000.0
431,160,Residencial_Media,21.0,1680,Pavimentada,Interno,BrDale,Casa Geminada - meio de fileira,Dois Andar,6,5,1971,1971,Media,Media,Blocos de Concreto,Media,Media,483.0,987,2,1,4,1.0,264.0,2008,85400.0
432,50,Residencial_Media,60.0,5586,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,6,7,1920,1998,Media,Media,Tijolos e Pedra,Media,Media,901.0,1198,4,1,7,0.0,0.0,2008,79900.0
433,160,Residencial_Media,24.0,1920,Pavimentada,Interno,BrDale,Casa Geminada - final fileira,Dois Andar,5,5,1971,1971,Media,Media,Blocos de Concreto,Media,Media,765.0,1365,2,1,6,2.0,440.0,2007,122500.0
434,60,Residencial_Baixa,100.0,10839,Pavimentada,Esquina,Gilbert,Casa Unifamiliar,Dois Andar,6,5,1997,1998,Media,Media,Concreto Vazado,Boa,Media,926.0,1604,3,1,7,2.0,470.0,2008,181000.0
435,180,Residencial_Media,21.0,1890,Pavimentada,Interno,MeadowV,Casa Geminada - meio de fileira,Foyer Dividido,4,7,1972,1972,Media,Boa,Blocos de Concreto,Boa,Media,630.0,630,1,1,3,0.0,0.0,2008,81000.0
436,60,Residencial_Baixa,43.0,10667,Pavimentada,Fim de Rua,CollgCr,Casa Unifamiliar,Dois Andar,7,6,1996,1996,Boa,Media,Concreto Vazado,Boa,Media,799.0,1661,3,1,6,2.0,550.0,2009,212000.0
437,50,Residencial_Media,40.0,4400,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,6,8,1920,1950,Media,Media,Tijolos e Pedra,Razoavel,Media,648.0,1118,2,1,6,2.0,440.0,2006,116000.0
438,45,Residencial_Media,50.0,6000,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um e Meio Andar Inacabado,6,7,1926,2004,Boa,Media,Concreto Vazado,Media,Media,884.0,904,2,1,4,1.0,180.0,2009,119000.0
439,30,Residencial_Baixa,40.0,4280,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Um Andar,5,6,1913,2002,Media,Media,Concreto Vazado,Media,Media,440.0,694,2,1,4,1.0,352.0,2007,90350.0
440,50,Residencial_Baixa,67.0,12354,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Um e Meio Andar Finalizado,6,8,1920,2000,Media,Media,Tijolos e Pedra,Media,Razoavel,684.0,1196,3,1,7,2.0,528.0,2009,110000.0
442,90,Residencial_Baixa,92.0,12108,Pavimentada,Interno,Edwards,Duplex,Um Andar,4,4,1955,1955,Media,Media,Blocos de Concreto,Media,Media,1440.0,1440,4,2,8,0.0,0.0,2008,118000.0
443,50,Residencial_Media,52.0,6240,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um e Meio Andar Finalizado,5,7,1930,1992,Media,Media,Concreto Vazado,Media,Media,1078.0,1573,3,1,8,2.0,360.0,2008,162900.0
444,120,Residencial_Baixa,53.0,3922,Pavimentada,Interno,Blmngtn,Casa Geminada - final fileira,Um Andar,7,5,2006,2007,Boa,Media,Concreto Vazado,Excelente,Media,1258.0,1258,2,1,6,3.0,648.0,2007,172500.0
445,60,Residencial_Baixa,70.0,8750,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,7,5,1994,1995,Boa,Boa,Concreto Vazado,Boa,Media,915.0,1908,4,1,8,2.0,493.0,2008,210000.0
446,20,Residencial_Baixa,73.0,9855,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Um Andar,6,5,1956,1956,Media,Media,Blocos de Concreto,Media,Media,1436.0,1689,3,1,7,2.0,480.0,2009,127500.0
447,20,Residencial_Baixa,137.0,16492,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,6,6,1966,2002,Boa,Media,Blocos de Concreto,Media,Media,1517.0,1888,2,1,6,2.0,578.0,2010,190000.0
448,60,Residencial_Baixa,,11214,Pavimentada,Esquina,Gilbert,Casa Unifamiliar,Dois Andar,7,5,1998,1999,Boa,Media,Concreto Vazado,Boa,Media,930.0,1886,4,1,10,2.0,431.0,2006,199900.0
449,50,Residencial_Media,50.0,8600,Pavimentada,Interno,IDOTRR,Casa Unifamiliar,Um e Meio Andar Finalizado,6,6,1937,1950,Media,Media,Tijolos e Pedra,Media,Media,780.0,1376,3,1,7,1.0,198.0,2006,119500.0
450,50,Residencial_Media,50.0,6000,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,3,7,1948,2002,Media,Boa,Blocos de Concreto,Media,Media,649.0,1183,2,1,6,1.0,308.0,2007,120000.0
451,30,Residencial_Media,70.0,5684,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um Andar,6,8,1930,2005,Media,Media,Tijolos e Pedra,Media,Media,813.0,813,2,1,5,1.0,270.0,2006,110000.0
452,20,Residencial_Baixa,62.0,70761,Pavimentada,Interno,ClearCr,Casa Unifamiliar,Um Andar,7,5,1975,1975,Media,Media,Blocos de Concreto,Boa,Media,1533.0,1533,2,1,5,2.0,576.0,2006,280000.0
453,60,Residencial_Baixa,,9303,Pavimentada,Esquina,Timber,Casa Unifamiliar,Dois Andar,6,5,1996,1997,Boa,Media,Concreto Vazado,Excelente,Media,872.0,1756,3,1,7,2.0,422.0,2007,204000.0
454,60,Residencial_Alta_Vila,75.0,9000,Pavimentada,Interno,Somerst,Casa Unifamiliar,Dois Andar,8,5,2008,2008,Boa,Media,Concreto Vazado,Boa,Media,768.0,1590,3,1,6,2.0,676.0,2009,210000.0
455,90,Residencial_Baixa,63.0,9297,Pavimentada,Interno,Mitchel,Duplex,Um Andar,5,5,1976,1976,Media,Media,Blocos de Concreto,Media,Media,1728.0,1728,4,2,8,2.0,560.0,2006,188000.0
456,20,Residencial_Baixa,80.0,9600,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Um Andar,7,6,1973,1973,Media,Media,Blocos de Concreto,Media,Media,1242.0,1242,3,1,6,2.0,528.0,2007,175500.0
457,70,Residencial_Media,34.0,4571,Pavimentada,Interno,OldTown,Casa Unifamiliar,Dois Andar,5,5,1916,1950,Media,Media,Tijolos e Pedra,Media,Media,624.0,1344,4,1,7,3.0,513.0,2008,98000.0
458,20,Residencial_Baixa,,53227,Pavimentada,Fim de Rua,ClearCr,Casa Unifamiliar,Um Andar,4,6,1954,1994,Media,Media,Blocos de Concreto,Boa,Media,1364.0,1663,2,1,6,2.0,529.0,2008,256000.0
459,70,Residencial_Media,,5100,Pavimentada,Interno,OldTown,Casa Unifamiliar,Dois Andar,8,7,1925,1996,Media,Boa,Concreto Vazado,Media,Media,588.0,1666,3,1,7,1.0,228.0,2008,161000.0
460,50,Residencial_Baixa,,7015,Pavimentada,Esquina,BrkSide,Casa Unifamiliar,Um e Meio Andar Finalizado,5,4,1950,1950,Media,Media,Blocos de Concreto,Media,Media,709.0,1203,3,1,5,1.0,352.0,2009,110000.0
461,60,Residencial_Alta_Vila,75.0,8004,Pavimentada,Interno,Somerst,Casa Unifamiliar,Dois Andar,8,5,2009,2009,Boa,Media,Concreto Vazado,Boa,Media,832.0,1935,3,1,8,2.0,552.0,2009,263435.0
462,70,Residencial_Baixa,60.0,7200,Pavimentada,Interno,SWISU,Casa Unifamiliar,Dois Andar,7,9,1936,2007,Boa,Boa,Concreto Vazado,Boa,Boa,560.0,1135,3,1,6,2.0,576.0,2009,155000.0
463,20,Residencial_Baixa,60.0,8281,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,5,5,1965,1965,Media,Media,Blocos de Concreto,Media,Media,864.0,864,3,1,5,1.0,360.0,2009,62383.0
464,70,Residencial_Baixa,74.0,11988,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Dois Andar,6,7,1934,1995,Media,Media,Blocos de Concreto,Media,Media,715.0,1660,3,1,6,1.0,240.0,2008,188700.0
465,20,Residencial_Baixa,60.0,8430,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,5,5,1978,1978,Media,Media,Blocos de Concreto,Boa,Media,1040.0,1040,3,1,5,0.0,0.0,2009,124000.0
466,120,Residencial_Media,,3072,Pavimentada,Interno,Blmngtn,Casa Geminada - final fileira,Um Andar,7,5,2004,2004,Boa,Media,Concreto Vazado,Boa,Media,1375.0,1414,2,1,6,2.0,398.0,2006,178740.0
467,20,Residencial_Baixa,85.0,10628,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,7,5,1970,1970,Media,Boa,Blocos de Concreto,Media,Boa,1277.0,1277,2,1,5,2.0,526.0,2007,167000.0
468,70,Residencial_Baixa,79.0,9480,Pavimentada,Interno,NAmes,Casa Unifamiliar,Dois Andar,5,7,1942,1995,Media,Media,Blocos de Concreto,Media,Media,728.0,1644,3,1,7,1.0,312.0,2007,146500.0
469,20,Residencial_Baixa,98.0,11428,Pavimentada,Interno,NridgHt,Casa Unifamiliar,Um Andar,8,5,2006,2006,Boa,Media,Concreto Vazado,Boa,Media,1626.0,1634,3,1,7,3.0,866.0,2007,250000.0
470,60,Residencial_Baixa,76.0,9291,Pavimentada,Esquina,SawyerW,Casa Unifamiliar,Dois Andar,6,5,1993,1993,Boa,Media,Concreto Vazado,Boa,Media,832.0,1710,3,1,7,2.0,506.0,2008,187000.0
471,120,Residencial_Baixa,,6820,Pavimentada,Esquina,StoneBr,Casa Geminada - final fileira,Um Andar,8,5,1985,1985,Boa,Media,Concreto Vazado,Boa,Media,1488.0,1502,1,1,4,2.0,528.0,2010,212000.0
472,60,Residencial_Baixa,92.0,11952,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Dois Andar,7,6,1977,1977,Media,Media,Blocos de Concreto,Boa,Media,808.0,1969,3,1,8,2.0,534.0,2007,190000.0
473,180,Residencial_Media,35.0,3675,Pavimentada,Interno,Edwards,Casa Geminada - final fileira,Nivel Dividido,6,5,2005,2005,Media,Media,Concreto Vazado,Boa,Media,547.0,1072,2,1,5,2.0,525.0,2008,148000.0
475,120,Residencial_Baixa,41.0,5330,Pavimentada,Interno,StoneBr,Casa Geminada - final fileira,Um Andar,8,5,2000,2000,Boa,Media,Concreto Vazado,Boa,Media,1494.0,1652,2,1,6,2.0,499.0,2007,251000.0
476,20,Residencial_Baixa,80.0,8480,Pavimentada,Esquina,Sawyer,Casa Unifamiliar,Um Andar,5,6,1963,1963,Media,Media,Blocos de Concreto,Media,Media,970.0,970,2,1,5,2.0,624.0,2007,132500.0
477,20,Residencial_Baixa,75.0,13125,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,6,5,1997,1998,Media,Media,Concreto Vazado,Boa,Media,1478.0,1493,3,1,7,2.0,508.0,2008,208900.0
479,20,Residencial_Baixa,79.0,10637,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,8,5,2007,2008,Boa,Media,Concreto Vazado,Excelente,Media,1705.0,1718,3,1,7,3.0,826.0,2009,297000.0
480,30,Residencial_Media,50.0,5925,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um Andar,4,7,1937,2000,Media,Media,Tijolos e Pedra,Razoavel,Media,907.0,1131,2,1,7,2.0,672.0,2007,89471.0
481,20,Residencial_Baixa,98.0,16033,Pavimentada,Frente Dupla,NridgHt,Casa Unifamiliar,Um Andar,9,5,2004,2005,Boa,Media,Concreto Vazado,Excelente,Media,1833.0,1850,3,1,8,3.0,772.0,2006,326000.0
483,70,Residencial_Media,50.0,2500,Pavimentada,Esquina,OldTown,Casa Unifamiliar,Dois Andar,7,8,1915,2005,Boa,Media,Concreto Vazado,Media,Media,910.0,1826,4,1,7,1.0,164.0,2009,155000.0
484,120,Residencial_Media,32.0,4500,Pavimentada,Frente Dupla,Mitchel,Casa Geminada - meio de fileira,Um Andar,6,5,1998,1998,Media,Media,Concreto Vazado,Excelente,Media,1216.0,1216,2,1,5,2.0,402.0,2006,164000.0
485,20,Residencial_Baixa,,7758,Pavimentada,Esquina,Sawyer,Casa Unifamiliar,Um Andar,5,7,1962,2001,Media,Boa,Blocos de Concreto,Media,Media,999.0,999,3,1,6,1.0,264.0,2007,132500.0
486,20,Residencial_Baixa,80.0,9600,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1950,2007,Boa,Media,Blocos de Concreto,Media,Media,1113.0,1113,3,1,5,1.0,264.0,2009,147000.0
487,20,Residencial_Baixa,79.0,10289,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1965,1965,Media,Media,Blocos de Concreto,Media,Media,1073.0,1073,3,1,6,2.0,515.0,2007,156000.0
488,20,Residencial_Baixa,70.0,12243,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Um Andar,5,6,1971,1971,Media,Media,Blocos de Concreto,Boa,Media,1484.0,1484,3,1,7,2.0,487.0,2007,175000.0
489,190,Residencial_Baixa,60.0,10800,Pavimentada,Esquina,OldTown,Conversao duas familias,Um e Meio Andar Finalizado,5,4,1900,1970,Media,Razoavel,Blocos de Concreto,Media,Razoavel,954.0,2414,3,2,10,2.0,520.0,2006,160000.0
490,180,Residencial_Media,21.0,1526,Pavimentada,Interno,MeadowV,Casa Geminada - meio de fileira,Foyer Dividido,4,8,1970,2002,Media,Boa,Blocos de Concreto,Boa,Media,630.0,630,1,1,3,1.0,286.0,2009,86000.0
491,160,Residencial_Media,,2665,Pavimentada,Interno,MeadowV,Casa Geminada - final fileira,Dois Andar,5,6,1976,1976,Media,Media,Concreto Vazado,Boa,Media,264.0,1304,3,1,4,1.0,336.0,2008,115000.0
492,50,Residencial_Baixa,79.0,9490,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um e Meio Andar Finalizado,6,7,1941,1950,Media,Media,Blocos de Concreto,Media,Media,806.0,1578,3,1,5,1.0,240.0,2006,133000.0
493,60,Residencial_Baixa,105.0,15578,Pavimentada,Esquina,Gilbert,Casa Unifamiliar,Dois Andar,6,5,2006,2006,Boa,Media,Concreto Vazado,Boa,Media,728.0,1456,3,1,8,2.0,429.0,2006,172785.0
494,20,Residencial_Baixa,70.0,7931,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,6,1960,1960,Media,Media,Blocos de Concreto,Media,Media,1269.0,1269,3,1,6,1.0,308.0,2008,155000.0
495,30,Residencial_Media,50.0,5784,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um Andar,5,8,1938,1996,Media,Media,Tijolos e Pedra,Razoavel,Media,190.0,886,2,1,4,1.0,273.0,2009,91300.0
496,30,Comercial,60.0,7879,Pavimentada,Interno,IDOTRR,Casa Unifamiliar,Um Andar,4,5,1920,1950,Media,Media,Blocos de Concreto,Media,Media,720.0,720,2,1,4,0.0,0.0,2009,34900.0
498,50,Residencial_Baixa,60.0,9120,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um e Meio Andar Finalizado,7,6,1925,1950,Media,Boa,Concreto Vazado,Media,Media,1026.0,1820,4,1,8,1.0,240.0,2008,184000.0
499,20,Residencial_Baixa,65.0,7800,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,5,7,1967,2004,Media,Media,Concreto Vazado,Media,Media,864.0,899,3,1,5,1.0,288.0,2009,130000.0
500,20,Residencial_Baixa,70.0,7535,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1958,1985,Media,Media,Blocos de Concreto,Media,Media,912.0,912,2,1,5,1.0,297.0,2007,120000.0
501,160,Residencial_Media,21.0,1890,Pavimentada,Interno,BrDale,Casa Geminada - meio de fileira,Dois Andar,6,5,1973,1973,Media,Media,Blocos de Concreto,Media,Media,672.0,1218,3,1,7,1.0,264.0,2007,113000.0
502,60,Residencial_Alta_Vila,75.0,9803,Pavimentada,Interno,Somerst,Casa Unifamiliar,Dois Andar,7,5,2005,2005,Boa,Media,Concreto Vazado,Boa,Media,866.0,1768,3,1,7,2.0,603.0,2008,226700.0
503,20,Residencial_Baixa,70.0,9170,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Um Andar,5,7,1965,1965,Media,Media,Blocos de Concreto,Media,Media,1214.0,1214,2,1,6,2.0,461.0,2007,140000.0
504,20,Residencial_Baixa,100.0,15602,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Um Andar,7,8,1959,1997,Media,Media,Blocos de Concreto,Media,Media,1501.0,1801,1,1,6,2.0,484.0,2010,289000.0
505,160,Residencial_Baixa,24.0,2308,Pavimentada,Interno,NPkVill,Casa Geminada - final fileira,Dois Andar,6,5,1974,1974,Media,Media,Blocos de Concreto,Media,Media,855.0,1322,3,1,6,2.0,440.0,2009,147000.0
506,90,Residencial_Media,60.0,7596,Pavimentada,Interno,OldTown,Duplex,Dois Andar,5,5,1952,1952,Media,Media,Blocos de Concreto,Media,Media,960.0,1960,4,2,10,2.0,400.0,2009,124500.0
507,60,Residencial_Baixa,80.0,9554,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Dois Andar,8,5,1993,1994,Boa,Media,Concreto Vazado,Boa,Media,777.0,1911,3,1,8,2.0,471.0,2006,215000.0
508,20,Residencial_Alta_Vila,75.0,7862,Pavimentada,Interno,Somerst,Casa Unifamiliar,Um Andar,6,5,2009,2009,Boa,Media,Concreto Vazado,Boa,Media,1218.0,1218,2,1,4,2.0,676.0,2009,208300.0
509,70,Residencial_Media,60.0,9600,Pavimentada,Interno,OldTown,Casa Unifamiliar,Dois Andar,7,9,1928,2005,Media,Excelente,Tijolos e Pedra,Media,Media,689.0,1378,3,1,7,2.0,360.0,2008,161000.0
510,20,Residencial_Baixa,80.0,9600,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,5,6,1959,1959,Media,Media,Blocos de Concreto,Media,Media,1041.0,1041,3,1,6,1.0,270.0,2009,124500.0
511,20,Residencial_Baixa,75.0,14559,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1951,2000,Boa,Media,Blocos de Concreto,Media,Media,1008.0,1363,2,1,6,1.0,288.0,2009,164900.0
512,120,Residencial_Baixa,40.0,6792,Pavimentada,Interno,NridgHt,Casa Geminada - final fileira,Um Andar,7,5,2005,2006,Boa,Media,Concreto Vazado,Boa,Media,1368.0,1368,2,1,6,2.0,474.0,2006,202665.0
513,20,Residencial_Baixa,70.0,9100,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,5,5,1958,1958,Media,Media,Blocos de Concreto,Media,Media,864.0,864,3,1,5,2.0,624.0,2006,129900.0
514,20,Residencial_Baixa,71.0,9187,Pavimentada,Esquina,Mitchel,Casa Unifamiliar,Um Andar,6,5,1983,1983,Media,Boa,Concreto Vazado,Media,Media,1084.0,1080,3,1,5,2.0,484.0,2007,134000.0
515,45,Residencial_Baixa,55.0,10594,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Um e Meio Andar Inacabado,5,5,1926,1950,Media,Media,Tijolos e Pedra,Media,Media,768.0,789,2,1,5,1.0,200.0,2007,96500.0
517,80,Residencial_Baixa,,10448,Pavimentada,Esquina,NWAmes,Casa Unifamiliar,Nivel Dividido,6,6,1972,1972,Media,Media,Blocos de Concreto,Media,Media,689.0,2119,3,1,7,2.0,583.0,2009,158000.0
518,60,Residencial_Baixa,79.0,10208,Pavimentada,Interno,NoRidge,Casa Unifamiliar,Dois Andar,7,5,1996,1997,Boa,Media,Concreto Vazado,Boa,Media,1264.0,2344,3,1,7,3.0,889.0,2009,265000.0
519,60,Residencial_Baixa,,9531,Pavimentada,Fim de Rua,CollgCr,Casa Unifamiliar,Dois Andar,6,5,1998,1998,Media,Media,Concreto Vazado,Boa,Media,794.0,1796,3,1,7,2.0,546.0,2007,211000.0
520,70,Residencial_Baixa,53.0,10918,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Dois Andar,7,9,1926,2004,Boa,Media,Tijolos e Pedra,Boa,Media,1276.0,2080,3,1,9,1.0,282.0,2009,234000.0
521,190,Residencial_Baixa,60.0,10800,Pavimentada,Interno,OldTown,Conversao duas familias,Dois Andar,4,7,1900,2000,Media,Media,Tijolos e Pedra,,,0.0,1294,3,2,7,0.0,0.0,2008,106250.0
522,20,Residencial_Baixa,90.0,11988,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,6,6,1957,1957,Media,Media,Blocos de Concreto,Media,Media,1244.0,1244,3,1,6,1.0,336.0,2007,150000.0
523,50,Residencial_Media,50.0,5000,Pavimentada,Esquina,BrkSide,Casa Unifamiliar,Um e Meio Andar Finalizado,6,7,1947,1950,Media,Boa,Blocos de Concreto,Media,Media,1004.0,1664,3,1,7,2.0,420.0,2006,159000.0
524,60,Residencial_Baixa,130.0,40094,Pavimentada,Interno,Edwards,Casa Unifamiliar,Dois Andar,10,5,2007,2008,Excelente,Media,Concreto Vazado,Excelente,Media,3138.0,4676,3,1,11,3.0,884.0,2007,184750.0
525,60,Residencial_Baixa,95.0,11787,Pavimentada,Interno,NoRidge,Casa Unifamiliar,Dois Andar,7,5,1996,1997,Boa,Media,Concreto Vazado,Boa,Media,1379.0,2398,3,1,8,3.0,834.0,2007,315750.0
526,20,Residencial_Alta_Vila,62.0,7500,Pavimentada,Interno,Somerst,Casa Unifamiliar,Um Andar,7,5,2005,2005,Boa,Media,Concreto Vazado,Boa,Media,1257.0,1266,3,1,6,2.0,453.0,2006,176000.0
527,20,Residencial_Baixa,70.0,13300,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1956,2000,Media,Media,Blocos de Concreto,Boa,Media,928.0,928,2,1,4,1.0,252.0,2007,132000.0
529,30,Residencial_Baixa,58.0,9098,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,4,7,1920,2002,Media,Media,Tijolos e Pedra,Media,Media,528.0,605,2,1,5,0.0,0.0,2007,86000.0
530,20,Residencial_Baixa,,32668,Pavimentada,Fim de Rua,Crawfor,Casa Unifamiliar,Um Andar,6,3,1957,1975,Boa,Media,Concreto Vazado,Media,Media,2035.0,2515,4,2,9,2.0,484.0,2007,200624.0
531,80,Residencial_Baixa,85.0,10200,Pavimentada,Interno,Timber,Casa Unifamiliar,Nivel Dividido,6,5,1988,1989,Boa,Media,Blocos de Concreto,Boa,Media,1461.0,1509,3,1,5,2.0,600.0,2008,175000.0
532,70,Residencial_Media,60.0,6155,Pavimentada,Frente Tripla,BrkSide,Casa Unifamiliar,Dois Andar,6,8,1920,1999,Media,Media,Tijolos e Pedra,Razoavel,Razoavel,611.0,1362,3,1,6,2.0,502.0,2008,128000.0
533,20,Residencial_Baixa,60.0,7200,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1955,2007,Media,Media,Laje,,,0.0,827,2,1,5,1.0,392.0,2010,107500.0
534,20,Residencial_Baixa,50.0,5000,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um Andar,1,3,1946,1950,Razoavel,Razoavel,Laje,,,0.0,334,1,1,2,0.0,0.0,2007,39300.0
535,60,Residencial_Baixa,74.0,9056,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Dois Andar,8,5,2004,2004,Boa,Media,Concreto Vazado,Excelente,Boa,707.0,1414,3,1,6,2.0,403.0,2006,178000.0
536,190,Residencial_Baixa,70.0,7000,Pavimentada,Interno,Edwards,Conversao duas familias,Dois Andar,5,7,1910,1991,Media,Media,Blocos de Concreto,Boa,Media,1117.0,1347,3,1,5,0.0,0.0,2008,107500.0
537,60,Residencial_Baixa,57.0,8924,Pavimentada,Fim de Rua,CollgCr,Casa Unifamiliar,Dois Andar,7,5,1998,1999,Media,Media,Concreto Vazado,Boa,Media,880.0,1724,3,1,8,2.0,527.0,2008,188000.0
538,20,Residencial_Baixa,,12735,Pavimentada,Frente Dupla,NAmes,Casa Unifamiliar,Um Andar,4,5,1972,1972,Media,Media,Blocos de Concreto,Media,Media,864.0,864,3,1,5,2.0,576.0,2008,111250.0
539,20,Residencial_Baixa,,11553,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,5,5,1968,1968,Media,Media,Blocos de Concreto,Media,Media,1051.0,1159,3,1,7,1.0,336.0,2006,158000.0
540,20,Residencial_Baixa,,11423,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,8,5,2001,2002,Boa,Media,Concreto Vazado,Boa,Media,1581.0,1601,3,1,6,2.0,670.0,2010,272000.0
541,20,Residencial_Baixa,85.0,14601,Pavimentada,Interno,Timber,Casa Unifamiliar,Um Andar,9,5,2006,2006,Excelente,Media,Concreto Vazado,Excelente,Media,1838.0,1838,2,1,8,3.0,765.0,2009,315000.0
